CZEJ;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=134&highlight=647,834,180,132;
- ĄD;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=134&highlight=2701,4748,194,75;
-ĘDY;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=134&highlight=2903,4748,236,78;
AGNES;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=137&highlight=2337,3976,244,97;
AGNUSZKOWY;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=137&highlight=3295,2767,556,91;
AH!;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=138&highlight=342,5423,140,141;
AJ!;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=138&highlight=330,4128,164,110;
AJENDA;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=138&highlight=323,3512,299,109;
AJENT;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=138&highlight=330,3432,256,92;
AKAFIST;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=138&highlight=2459,3945,312,122;
- AL;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=140&highlight=2488,1188,234,78;
ALABANDA;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=140&highlight=2464,762,420,102;
ALAMBIK;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=141&highlight=192,3029,366,108;
ALBO;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=141&highlight=2290,5104,228,114;
ALBOWIEM;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=141&highlight=2566,5122,425,90;
ALBOŻ;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=141&highlight=3033,5128,270,90;
ABO;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=141&highlight=3435,5116,156,102;
ALCBANT;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=141&highlight=2284,5014,354,120;
ALEMANNI;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=142&highlight=378,3629,395,108;
ANIELKA;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=148&highlight=2446,1590,354,107;
ANGIELSKI;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=148&highlight=2860,1530,419,77;
ANETKA;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=150&highlight=845,3203,312,96;
AŃCIA;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=150&highlight=1547,3191,263,114;
1. DA!;http://djvu.szukajwslownikach.uw.edu.pl/linde-t/01/index.djvu?djvuopts&page=531&zoom=width&showposition=0.256,0.404#LindeNowy&highlight=192,3594,288,120;
2. DA;http://djvu.szukajwslownikach.uw.edu.pl/linde-t/01/index.djvu?djvuopts&page=531&zoom=width&showposition=0.256,0.404#LindeNowy&highlight=204,3252,270,90;
DA DA DA;http://djvu.szukajwslownikach.uw.edu.pl/linde-t/01/index.djvu?djvuopts&page=531&zoom=width&showposition=0.256,0.404#LindeNowy&highlight=240,2460,395,90;
ANU!;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=151&highlight=2296,1649,198,102;
ANUSIA;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=151&highlight=2296,1140,294,90;
ANUŚKA;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=151&highlight=2638,1146,312,78;
ANUSIENKA;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=151&highlight=3003,1146,444,96;
ARCH-;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=155&highlight=216,810,258,102;
ARCHI-;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=155&highlight=534,816,281,108;
ARCY -;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=155&highlight=857,816,300,102;
ARCYDYAKON;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=156&highlight=2500,5614,515,72;
ARCYDZIAKON;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=156&highlight=3123,5602,540,84;
ARCYNAUKA;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=156&highlight=2476,816,456,90;
OT!;http://djvu.szukajwslownikach.uw.edu.pl/linde-t/03/index.djvu?djvuopts&page=622&zoom=width&showposition=0.228,0.849#LindeNowy&highlight=1025,894,174,126;
ARKA;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=158&highlight=402,1512,209,95;
2. ARKAN;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=158&highlight=2476,4193,396,90;
HARKABUZ;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=158&highlight=845,1260,456,114;
ABKABUZ;http://korpusy.klf.uw.edu.pl/djvus/linde-t/01/index.djvu?djvuopts&page=158&highlight=3465,5356,372,96;żołnierz
